date,temperature,dewpoint,humidity,pressure,visibility,windspeed,precipitation,rain,winddirection
2007-12-06,7.0,3.0,86.0,1030,5.0,3,0.0,0,58
2007-12-07,3.0,2.0,95.0,1027,2.0,3,0.0,0,349
2007-12-08,3.0,3.0,98.0,1025,2.0,5,0.0,0,155
2007-12-09,9.0,4.0,74.0,1020,7.0,14,0.0,0,218
2007-12-10,6.0,-1.0,62.0,1023,10.0,11,0.0,0,26
2007-12-11,6.0,-3.0,61.0,1028,10.0,6,0.0,0,356
2007-12-12,3.0,-6.0,62.0,1027,10.0,3,0.0,0,349
2007-12-13,3.0,-7.0,59.0,1028,10.0,5,0.0,0,344
2007-12-14,1.0,-6.0,67.0,1027,10.0,5,0.0,0,345
2007-12-15,0.0,-6.0,74.0,1020,8.0,5,0.0,0,15
2007-12-16,1.0,-6.0,69.0,1023,10.0,8,0.0,0,338
2007-12-17,0.0,-5.0,74.0,1019,10.0,5,0.0,0,347
2007-12-18,2.0,1.0,89.0,1020,9.0,3,0.0,1,45
2007-12-19,4.0,2.0,81.0,1026,10.0,8,0.0,0,7
2007-12-20,7.0,4.0,85.0,1021,9.0,10,0.0,1,356
2007-12-21,8.0,5.0,81.0,1017,10.0,11,0.0,0,356
2007-12-22,8.0,6.0,86.0,1020,10.0,8,0.0,1,350
2007-12-23,9.0,4.0,74.0,1023,10.0,10,0.0,0,354
2007-12-24,6.0,2.0,85.0,1026,10.0,5,0.0,0,345
2007-12-25,4.0,1.0,85.0,1026,10.0,5,0.0,0,347
2007-12-26,8.0,3.0,73.0,1026,10.0,8,0.0,0,22
2007-12-27,6.0,1.0,75.0,1031,10.0,8,0.0,0,346
2007-12-28,4.0,0.0,82.0,1030,10.0,5,0.0,0,349
2007-12-29,3.0,0.0,82.0,1030,7.0,5,0.0,0,7
2007-12-30,6.0,1.0,79.0,1028,5.0,3,0.0,0,340
2007-12-31,3.0,-1.0,78.0,1025,8.0,5,0.0,0,347
2008-01-01,1.0,-2.0,82.0,1022,10.0,5,0.0,0,344
2008-01-02,6.0,3.0,89.0,1012,6.0,6,0.0,1,313
2008-01-03,8.0,5.0,85.0,999,9.0,18,0.0,1,201
2008-01-04,7.0,3.0,80.0,1009,10.0,5,0.0,0,201
2008-01-05,8.0,5.0,86.0,1021,10.0,5,0.0,0,159
2008-01-06,11.0,9.0,88.0,1027,9.0,6,0.0,0,190
2008-01-07,10.0,7.0,83.0,1027,10.0,6,0.0,0,193
2008-01-08,8.0,6.0,88.0,1023,8.0,5,0.0,0,268
2008-01-09,9.0,7.0,88.0,1022,4.0,5,0.0,0,171
2008-01-10,10.0,8.0,89.0,1022,6.0,6,0.0,0,178
2008-01-11,8.0,5.0,83.0,1015,8.0,14,0.0,1,213
2008-01-12,6.0,-1.0,68.0,1022,10.0,11,0.0,0,194
2008-01-13,3.0,0.0,81.0,1017,10.0,5,0.0,0,346
2008-01-14,7.0,4.0,84.0,1015,8.0,8,0.0,1,244
2008-01-15,5.0,4.0,91.0,1018,7.0,10,0.0,0,227
2008-01-16,11.0,3.0,64.0,1015,10.0,29,0.0,0,254
2008-01-17,7.0,3.0,67.0,1025,10.0,14,0.0,0,225
2008-01-18,9.0,6.0,92.0,1031,3.0,6,0.0,0,91
2008-01-19,9.0,5.0,82.0,1031,9.0,5,0.0,0,339
2008-01-20,9.0,4.0,81.0,1030,9.0,5,0.0,0,342
2008-01-21,8.0,4.0,82.0,1030,8.0,5,0.0,0,345
2008-01-22,9.0,2.0,70.0,1030,8.0,5,0.0,0,343
2008-01-23,9.0,2.0,67.0,1028,10.0,3,0.0,0,292
2008-01-24,8.0,3.0,76.0,1029,10.0,6,0.0,0,341
2008-01-25,7.0,3.0,77.0,1034,10.0,10,0.0,0,355
2008-01-26,7.0,1.0,75.0,1034,10.0,6,0.0,0,355
2008-01-27,7.0,1.0,70.0,1035,10.0,5,0.0,0,330
2008-01-28,8.0,-2.0,63.0,1030,10.0,5,0.0,0,345
2008-01-29,7.0,-1.0,62.0,1027,10.0,6,0.0,0,330
2008-01-30,6.0,-1.0,66.0,1029,10.0,6,0.0,0,348
2008-01-31,6.0,-2.0,62.0,1027,10.0,8,0.0,0,19
2008-02-01,3.0,-1.0,73.0,1019,9.0,5,0.0,0,352
2008-02-02,6.0,2.0,78.0,1017,9.0,5,0.0,0,41
2008-02-03,7.0,5.0,86.0,1013,9.0,10,0.0,1,182
2008-02-04,9.0,4.0,75.0,1017,10.0,14,0.0,1,231
2008-02-05,6.0,2.0,86.0,1027,8.0,5,0.0,0,344
2008-02-06,8.0,3.0,80.0,1032,6.0,6,0.0,0,347
2008-02-07,9.0,4.0,74.0,1031,10.0,6,0.0,0,336
2008-02-08,9.0,2.0,69.0,1029,10.0,6,0.0,0,351
2008-02-09,8.0,-1.0,60.0,1028,10.0,6,0.0,0,349
2008-02-10,7.0,-2.0,60.0,1027,10.0,6,0.0,0,348
2008-02-11,7.0,-3.0,58.0,1024,10.0,6,0.0,0,353
2008-02-12,6.0,-1.0,66.0,1025,10.0,6,0.0,0,17
2008-02-13,4.0,-1.0,65.0,1026,10.0,6,0.0,0,76
2008-02-14,8.0,2.0,65.0,1024,10.0,6,0.0,0,16
2008-02-15,10.0,5.0,73.0,1025,10.0,6,0.0,0,333
2008-02-16,8.0,3.0,73.0,1028,10.0,6,0.0,0,74
2008-02-17,6.0,2.0,76.0,1030,10.0,10,0.0,1,60
2008-02-18,7.0,6.0,90.0,1025,9.0,6,0.0,1,14
2008-02-19,10.0,9.0,92.0,1018,10.0,5,0.0,1,146
2008-02-20,11.0,8.0,87.0,1021,9.0,3,0.0,0,68
2008-02-21,11.0,7.0,79.0,1027,10.0,3,0.0,1,92
2008-02-22,11.0,5.0,70.0,1029,10.0,5,0.0,0,82
2008-02-23,9.0,3.0,65.0,1027,10.0,8,0.0,0,50
2008-02-24,9.0,7.0,85.0,1023,9.0,6,0.0,1,1
2008-02-25,11.0,8.0,85.0,1023,8.0,3,0.0,0,315
2008-02-26,9.0,7.0,84.0,1023,6.0,5,0.0,0,8
2008-02-27,11.0,7.0,76.0,1022,9.0,6,0.0,0,302
2008-02-28,12.0,8.0,82.0,1022,10.0,5,0.0,1,360
2008-02-29,12.0,7.0,72.0,1027,10.0,5,0.0,0,326
2008-03-01,11.0,5.0,71.0,1026,10.0,6,0.0,0,334
2008-03-02,12.0,5.0,66.0,1022,10.0,5,0.0,0,274
2008-03-03,12.0,5.0,67.0,1020,10.0,8,0.0,0,347
2008-03-04,7.0,-2.0,49.0,1024,10.0,16,0.0,0,17
2008-03-05,6.0,-6.0,46.0,1025,10.0,23,0.0,0,359
2008-03-06,7.0,-6.0,45.0,1023,10.0,23,0.0,0,2
2008-03-07,8.0,-6.0,44.0,1017,10.0,8,0.0,0,307
2008-03-08,9.0,-2.0,48.0,1015,10.0,5,0.0,0,189
2008-03-09,8.0,-2.0,54.0,1012,10.0,11,0.0,0,291
2008-03-10,9.0,2.0,65.0,1010,10.0,18,0.0,0,221
2008-03-11,14.0,5.0,54.0,1017,10.0,19,0.0,0,272
2008-03-12,12.0,6.0,64.0,1022,10.0,8,0.0,0,217
2008-03-13,12.0,3.0,57.0,1021,10.0,6,0.0,0,320
2008-03-14,13.0,4.0,58.0,1017,10.0,6,0.0,0,307
2008-03-15,14.0,5.0,55.0,1014,10.0,14,0.0,0,268
2008-03-16,11.0,1.0,48.0,1019,10.0,13,0.0,0,225
2008-03-17,11.0,2.0,54.0,1013,10.0,10,0.0,0,254
2008-03-18,10.0,1.0,55.0,1011,10.0,14,0.0,1,263
2008-03-19,8.0,-2.0,54.0,1011,10.0,6,0.0,0,30
2008-03-20,8.0,-7.0,39.0,1016,10.0,16,0.0,0,23
2008-03-21,8.0,-6.0,37.0,1012,10.0,8,0.0,0,312
2008-03-22,9.0,1.0,57.0,999,10.0,21,0.0,1,295
2008-03-23,4.0,-4.0,56.0,1007,10.0,14,0.0,0,356
2008-03-24,10.0,-1.0,48.0,1014,10.0,23,0.0,0,266
2008-03-25,10.0,1.0,56.0,1016,10.0,8,0.0,0,313
2008-03-26,11.0,1.0,49.0,1013,10.0,26,0.0,0,279
2008-03-27,12.0,4.0,59.0,1012,10.0,29,0.0,0,251
2008-03-28,13.0,4.0,54.0,1017,10.0,13,0.0,0,296
2008-03-29,13.0,4.0,55.0,1019,10.0,8,0.0,0,74
2008-03-30,11.0,4.0,63.0,1016,10.0,14,0.0,1,240
2008-03-31,8.0,-2.0,52.0,1023,10.0,6,0.0,0,327
2008-04-01,12.0,2.0,51.0,1027,10.0,10,0.0,0,16
2008-04-02,14.0,4.0,53.0,1027,10.0,8,0.0,0,25
2008-04-03,16.0,-3.0,32.0,1022,10.0,10,0.0,0,30
2008-04-04,15.0,-4.0,26.0,1019,10.0,8,0.0,0,20
2008-04-05,14.0,1.0,42.0,1015,10.0,8,0.0,0,265
2008-04-06,14.0,-1.0,37.0,1006,10.0,8,0.0,0,299
2008-04-07,14.0,7.0,64.0,1001,9.0,18,0.0,1,208
2008-04-08,12.0,7.0,81.0,1002,9.0,23,0.0,1,191
2008-04-09,14.0,11.0,81.0,999,9.0,23,0.0,1,204
2008-04-10,13.0,8.0,75.0,997,10.0,19,0.0,1,195
2008-04-11,9.0,3.0,66.0,1005,10.0,24,0.0,1,346
2008-04-12,8.0,-1.0,57.0,1017,10.0,6,0.0,0,296
2008-04-13,10.0,3.0,62.0,1020,10.0,14,0.0,0,226
2008-04-14,10.0,1.0,54.0,1022,10.0,11,0.0,0,62
2008-04-15,11.0,1.0,51.0,1020,10.0,6,0.0,0,356
2008-04-16,14.0,4.0,56.0,1013,10.0,10,0.0,1,226
2008-04-17,11.0,6.0,72.0,1004,10.0,23,0.0,1,241
2008-04-18,10.0,6.0,79.0,996,9.0,26,0.0,1,220
2008-04-19,10.0,7.0,83.0,1000,10.0,19,0.0,1,192
2008-04-20,11.0,5.0,74.0,1000,10.0,19,0.0,1,231
2008-04-21,12.0,3.0,57.0,1010,10.0,21,0.0,0,268
2008-04-22,13.0,4.0,53.0,1017,10.0,19,0.0,0,279
2008-04-23,14.0,8.0,66.0,1022,10.0,6,0.0,0,226
2008-04-24,16.0,8.0,59.0,1027,10.0,5,0.0,0,237
2008-04-25,18.0,7.0,51.0,1027,10.0,8,0.0,0,321
2008-04-26,19.0,6.0,48.0,1023,10.0,5,0.0,0,345
2008-04-27,19.0,7.0,50.0,1020,10.0,6,0.0,0,262
2008-04-28,18.0,4.0,45.0,1014,10.0,13,0.0,0,265
2008-04-29,12.0,2.0,45.0,1010,10.0,13,0.0,0,238
2008-04-30,13.0,-1.0,40.0,1009,10.0,16,0.0,0,279
2008-05-01,12.0,-1.0,42.0,1013,10.0,6,0.0,0,268
2008-05-02,16.0,3.0,48.0,1018,10.0,5,0.0,0,335
2008-05-03,18.0,5.0,43.0,1020,10.0,6,0.0,0,24
2008-05-04,19.0,7.0,47.0,1019,10.0,6,0.0,0,323
2008-05-05,20.0,8.0,50.0,1019,10.0,8,0.0,0,2
2008-05-06,20.0,8.0,48.0,1016,10.0,5,0.0,0,5
2008-05-07,18.0,8.0,51.0,1013,10.0,8,0.0,1,128
2008-05-08,14.0,12.0,89.0,1012,9.0,8,0.0,1,55
2008-05-09,14.0,11.0,80.0,1008,9.0,6,0.0,1,123
2008-05-10,11.0,9.0,87.0,1007,9.0,6,0.0,1,360
2008-05-11,16.0,7.0,63.0,1011,10.0,14,0.0,0,23
2008-05-12,14.0,7.0,62.0,1015,10.0,8,0.0,0,315
2008-05-13,16.0,9.0,73.0,1014,10.0,8,0.0,1,217
2008-05-14,16.0,8.0,68.0,1013,10.0,13,0.0,1,210
2008-05-15,14.0,6.0,56.0,1012,10.0,18,0.0,0,222
2008-05-16,16.0,10.0,74.0,1009,9.0,8,0.0,1,211
2008-05-17,16.0,9.0,65.0,1009,10.0,6,0.0,1,98
2008-05-18,13.0,7.0,69.0,1009,10.0,8,0.0,1,337
2008-05-19,12.0,6.0,67.0,1010,10.0,6,0.0,0,1
2008-05-20,13.0,6.0,57.0,1013,10.0,6,0.0,0,280
2008-05-21,14.0,9.0,71.0,1014,10.0,6,0.0,1,322
2008-05-22,17.0,10.0,69.0,1015,9.0,6,0.0,0,226
2008-05-23,16.0,12.0,81.0,1011,9.0,18,0.0,1,218
2008-05-24,14.0,8.0,71.0,1008,10.0,13,0.0,1,211
2008-05-25,12.0,8.0,75.0,1007,10.0,6,0.0,1,275
2008-05-26,13.0,7.0,65.0,1008,10.0,10,0.0,1,210
2008-05-27,13.0,7.0,65.0,1006,10.0,8,0.0,0,267
2008-05-28,13.0,8.0,70.0,1010,10.0,8,0.0,0,251
2008-05-29,17.0,8.0,59.0,1013,10.0,18,0.0,0,223
2008-05-30,15.0,9.0,70.0,1013,10.0,6,0.0,1,178
2008-05-31,16.0,10.0,76.0,1012,10.0,8,0.0,1,216
2008-06-01,14.0,11.0,82.0,1014,10.0,5,0.0,1,355
2008-06-02,17.0,11.0,74.0,1016,10.0,6,0.0,1,253
2008-06-03,18.0,8.0,58.0,1019,10.0,6,0.0,0,10
2008-06-04,18.0,7.0,51.0,1018,10.0,8,0.0,0,343
2008-06-05,19.0,11.0,61.0,1016,10.0,6,0.0,0,52
2008-06-06,18.0,6.0,52.0,1019,10.0,10,0.0,0,29
2008-06-07,18.0,4.0,45.0,1019,10.0,14,0.0,0,21
2008-06-08,16.0,4.0,50.0,1017,10.0,18,0.0,0,56
2008-06-09,13.0,10.0,81.0,1018,10.0,10,0.0,1,57
2008-06-10,16.0,10.0,70.0,1019,10.0,10,0.0,1,28
2008-06-11,17.0,12.0,73.0,1020,10.0,8,0.0,1,19
2008-06-12,19.0,9.0,58.0,1020,10.0,8,0.0,0,38
2008-06-13,19.0,8.0,50.0,1017,10.0,8,0.0,0,311
2008-06-14,21.0,7.0,45.0,1016,10.0,6,0.0,0,311
2008-06-15,21.0,7.0,40.0,1013,10.0,10,0.0,0,266
2008-06-16,19.0,12.0,66.0,1008,9.0,14,0.0,1,237
2008-06-17,19.0,10.0,61.0,1014,10.0,6,0.0,1,55
2008-06-18,21.0,8.0,48.0,1019,10.0,8,0.0,0,284
2008-06-19,22.0,9.0,45.0,1019,10.0,6,0.0,0,274
2008-06-20,24.0,8.0,40.0,1020,10.0,8,0.0,0,309
2008-06-21,26.0,10.0,39.0,1019,10.0,8,0.0,0,127
2008-06-22,26.0,7.0,29.0,1017,10.0,11,0.0,0,121
2008-06-23,24.0,9.0,36.0,1016,10.0,10,0.0,1,26
2008-06-24,23.0,14.0,63.0,1017,10.0,11,0.0,1,9
2008-06-25,24.0,13.0,50.0,1018,10.0,5,0.0,0,356
2008-06-26,27.0,12.0,43.0,1019,10.0,8,0.0,0,296
2008-06-27,28.0,12.0,41.0,1020,10.0,10,0.0,0,27
2008-06-28,27.0,10.0,37.0,1020,10.0,6,0.0,0,358
2008-06-29,28.0,10.0,36.0,1018,10.0,8,0.0,0,318
2008-06-30,27.0,9.0,35.0,1017,10.0,8,0.0,0,348
2008-07-01,27.0,6.0,31.0,1015,10.0,8,0.0,0,240
2008-07-02,22.0,7.0,35.0,1013,10.0,13,0.0,0,243
2008-07-03,21.0,3.0,33.0,1015,10.0,8,0.0,0,328
2008-07-04,22.0,3.0,31.0,1017,10.0,10,0.0,0,262
2008-07-05,24.0,9.0,35.0,1016,10.0,10,0.0,0,250
2008-07-06,25.0,7.0,34.0,1013,10.0,16,0.0,0,234
2008-07-07,21.0,3.0,31.0,1015,10.0,8,0.0,0,306
2008-07-08,22.0,2.0,29.0,1018,10.0,8,0.0,0,278
2008-07-09,24.0,4.0,30.0,1019,10.0,10,0.0,0,273
2008-07-10,24.0,2.0,25.0,1017,10.0,8,0.0,0,262
2008-07-11,23.0,7.0,34.0,1015,10.0,10,0.0,0,269
2008-07-12,21.0,9.0,52.0,1013,10.0,10,0.0,0,303
2008-07-13,20.0,5.0,42.0,1017,10.0,13,0.0,0,27
2008-07-14,22.0,6.0,36.0,1021,10.0,10,0.0,0,6
2008-07-15,23.0,8.0,39.0,1025,10.0,8,0.0,0,107
2008-07-16,23.0,10.0,44.0,1023,10.0,8,0.0,1,86
2008-07-17,23.0,9.0,41.0,1018,10.0,5,0.0,0,304
2008-07-18,26.0,7.0,33.0,1017,10.0,6,0.0,0,66
2008-07-19,29.0,9.0,32.0,1016,10.0,8,0.0,0,345
2008-07-20,28.0,8.0,29.0,1016,10.0,13,0.0,0,242
2008-07-21,28.0,9.0,32.0,1018,10.0,10,0.0,0,2
2008-07-22,26.0,2.0,22.0,1021,10.0,11,0.0,0,25
2008-07-23,28.0,6.0,26.0,1017,10.0,8,0.0,0,290
2008-07-24,27.0,1.0,19.0,1014,10.0,14,0.0,0,207
2008-07-25,23.0,7.0,31.0,1014,10.0,10,0.0,0,271
2008-07-26,26.0,10.0,38.0,1015,10.0,8,0.0,0,220
2008-07-27,24.0,6.0,31.0,1016,10.0,8,0.0,0,251
2008-07-28,26.0,5.0,28.0,1015,10.0,14,0.0,0,215
2008-07-29,24.0,3.0,25.0,1015,10.0,10,0.0,0,285
2008-07-30,24.0,2.0,25.0,1017,10.0,10,0.0,0,257
2008-07-31,24.0,3.0,25.0,1017,10.0,8,0.0,0,241
2008-08-01,26.0,8.0,32.0,1018,10.0,8,0.0,0,73
2008-08-02,27.0,4.0,23.0,1021,10.0,8,0.0,0,22
2008-08-03,28.0,8.0,29.0,1019,10.0,8,0.0,0,339
2008-08-04,29.0,8.0,28.0,1016,10.0,10,0.0,0,250
2008-08-05,29.0,7.0,26.0,1015,10.0,8,0.0,0,272
2008-08-06,27.0,4.0,25.0,1014,10.0,10,0.0,0,266
2008-08-07,27.0,2.0,19.0,1013,10.0,14,0.0,0,245
2008-08-08,24.0,4.0,30.0,1016,10.0,8,0.0,0,2
2008-08-09,24.0,9.0,37.0,1017,10.0,10,0.0,0,19
2008-08-10,27.0,4.0,24.0,1013,10.0,10,0.0,0,257
2008-08-11,26.0,7.0,30.0,1009,10.0,13,0.0,0,246
2008-08-12,24.0,11.0,44.0,1010,10.0,23,0.0,0,235
2008-08-13,22.0,2.0,27.0,1015,10.0,8,0.0,0,12
2008-08-14,22.0,3.0,30.0,1015,10.0,10,0.0,0,297
2008-08-15,19.0,-1.0,29.0,1020,10.0,13,0.0,0,340
2008-08-16,20.0,2.0,31.0,1013,10.0,6,0.0,0,296
2008-08-17,21.0,6.0,40.0,1014,10.0,10,0.0,0,252
2008-08-18,22.0,3.0,30.0,1015,10.0,6,0.0,0,272
2008-08-19,22.0,2.0,26.0,1015,10.0,10,0.0,0,290
2008-08-20,23.0,4.0,34.0,1018,10.0,6,0.0,0,292
2008-08-21,24.0,3.0,28.0,1018,10.0,8,0.0,0,294
2008-08-22,24.0,7.0,34.0,1017,10.0,10,0.0,0,360
2008-08-23,23.0,10.0,47.0,1016,10.0,10,0.0,0,6
2008-08-24,23.0,6.0,33.0,1016,10.0,6,0.0,0,299
2008-08-25,23.0,3.0,28.0,1017,10.0,5,0.0,0,195
2008-08-26,26.0,9.0,39.0,1019,10.0,6,0.0,0,223
2008-08-27,26.0,12.0,43.0,1019,10.0,13,0.0,0,122
2008-08-28,26.0,9.0,39.0,1019,10.0,6,0.0,0,76
2008-08-29,26.0,7.0,33.0,1017,10.0,10,0.0,0,129
2008-08-30,24.0,8.0,36.0,1016,10.0,16,0.0,0,200
2008-08-31,21.0,7.0,39.0,1018,10.0,6,0.0,0,315
2008-09-01,22.0,7.0,39.0,1019,10.0,6,0.0,0,297
2008-09-02,22.0,6.0,34.0,1016,10.0,8,0.0,0,277
2008-09-03,21.0,5.0,34.0,1013,10.0,13,0.0,0,205
2008-09-04,21.0,7.0,39.0,1011,10.0,16,0.0,0,216
2008-09-05,20.0,9.0,51.0,1011,10.0,19,0.0,0,212
2008-09-06,18.0,10.0,61.0,1013,9.0,16,0.0,1,250
2008-09-07,18.0,6.0,49.0,1016,10.0,6,0.0,0,350
2008-09-08,22.0,11.0,51.0,1015,10.0,11,0.0,0,120
2008-09-09,23.0,14.0,58.0,1015,10.0,11,0.0,1,144
2008-09-10,21.0,13.0,68.0,1017,9.0,10,0.0,1,294
2008-09-11,21.0,11.0,54.0,1015,10.0,10,0.0,0,218
2008-09-12,16.0,1.0,38.0,1018,10.0,13,0.0,0,23
2008-09-13,16.0,2.0,42.0,1020,10.0,6,0.0,0,10
2008-09-14,17.0,1.0,40.0,1020,10.0,10,0.0,0,351
2008-09-15,18.0,1.0,32.0,1017,10.0,5,0.0,0,129
2008-09-16,19.0,1.0,30.0,1014,10.0,5,0.0,0,271
2008-09-17,20.0,4.0,38.0,1014,10.0,6,0.0,0,293
2008-09-18,20.0,6.0,42.0,1017,10.0,8,0.0,1,268
2008-09-19,20.0,6.0,41.0,1021,10.0,8,0.0,0,251
2008-09-20,20.0,8.0,47.0,1020,10.0,5,0.0,0,285
2008-09-21,19.0,11.0,62.0,1015,10.0,5,0.0,1,329
2008-09-22,18.0,14.0,80.0,1012,9.0,8,0.0,1,222
2008-09-23,18.0,12.0,73.0,1012,10.0,5,0.0,0,15
2008-09-24,16.0,6.0,51.0,1016,10.0,8,0.0,0,36
2008-09-25,16.0,5.0,52.0,1021,10.0,10,0.0,0,32
2008-09-26,16.0,3.0,47.0,1022,10.0,10,0.0,0,15
2008-09-27,17.0,7.0,56.0,1022,10.0,6,0.0,0,101
2008-09-28,14.0,8.0,65.0,1023,10.0,5,0.0,1,73
2008-09-29,16.0,6.0,55.0,1021,10.0,3,0.0,0,3
2008-09-30,16.0,5.0,50.0,1019,10.0,6,0.0,0,23
2008-10-01,16.0,3.0,45.0,1017,10.0,5,0.0,0,186
2008-10-02,16.0,3.0,46.0,1015,10.0,6,0.0,0,278
2008-10-03,13.0,0.0,43.0,1019,10.0,13,0.0,0,23
2008-10-04,10.0,-1.0,49.0,1024,10.0,5,0.0,0,21
2008-10-05,12.0,-1.0,45.0,1021,10.0,6,0.0,0,302
2008-10-06,13.0,-2.0,41.0,1021,10.0,6,0.0,0,301
2008-10-07,11.0,3.0,60.0,1020,9.0,5,0.0,1,341
2008-10-08,12.0,7.0,76.0,1020,7.0,6,0.0,1,5
2008-10-09,12.0,2.0,53.0,1023,10.0,13,0.0,0,31
2008-10-10,17.0,7.0,53.0,1026,10.0,16,0.0,1,50
2008-10-11,17.0,9.0,63.0,1023,10.0,13,0.0,1,62
2008-10-12,17.0,13.0,83.0,1024,8.0,14,0.0,1,2
2008-10-13,16.0,12.0,79.0,1024,10.0,3,0.0,1,203
2008-10-14,17.0,11.0,73.0,1023,10.0,5,0.0,0,347
2008-10-15,16.0,10.0,73.0,1024,10.0,5,0.0,0,284
2008-10-16,16.0,9.0,69.0,1022,10.0,5,0.0,0,284
2008-10-17,16.0,10.0,72.0,1018,10.0,5,0.0,0,342
2008-10-18,13.0,11.0,85.0,1017,10.0,3,0.0,0,20
2008-10-19,17.0,12.0,81.0,1020,10.0,3,0.0,0,51
2008-10-20,16.0,12.0,80.0,1021,10.0,5,0.0,0,13
2008-10-21,17.0,12.0,80.0,1016,10.0,3,0.0,1,175
2008-10-22,11.0,6.0,77.0,1016,9.0,14,0.0,1,26
2008-10-23,11.0,2.0,58.0,1022,10.0,11,0.0,0,33
2008-10-24,10.0,4.0,69.0,1022,10.0,8,0.0,0,348
2008-10-25,13.0,5.0,60.0,1027,10.0,6,0.0,0,354
2008-10-26,13.0,5.0,64.0,1027,10.0,3,0.0,0,341
2008-10-27,12.0,7.0,71.0,1017,10.0,5,0.0,1,274
2008-10-28,9.0,6.0,86.0,1007,9.0,16,0.0,1,40
2008-10-29,6.0,-1.0,66.0,1011,10.0,16,0.0,0,344
2008-10-30,6.0,3.0,79.0,1006,10.0,16,0.0,1,220
2008-10-31,8.0,7.0,91.0,996,9.0,11,0.0,1,187
2008-11-01,7.0,4.0,82.0,1003,10.0,10,0.0,1,177
2008-11-02,8.0,2.0,69.0,1006,10.0,10,0.0,1,320
2008-11-03,6.0,3.0,80.0,1012,10.0,6,0.0,0,145
2008-11-04,7.0,4.0,80.0,1012,10.0,6,0.0,0,244
2008-11-05,9.0,4.0,78.0,1017,9.0,5,0.0,0,346
2008-11-06,8.0,3.0,76.0,1021,10.0,5,0.0,0,225
2008-11-07,7.0,4.0,86.0,1020,10.0,5,0.0,1,246
2008-11-08,10.0,7.0,82.0,1023,9.0,3,0.0,0,40
2008-11-09,8.0,4.0,83.0,1029,9.0,3,0.0,0,301
2008-11-10,9.0,5.0,80.0,1027,7.0,5,0.0,0,309
2008-11-11,8.0,6.0,86.0,1022,7.0,5,0.0,0,65
2008-11-12,8.0,3.0,74.0,1021,7.0,3,0.0,0,9
2008-11-13,9.0,1.0,58.0,1025,10.0,16,0.0,0,1
2008-11-14,8.0,1.0,61.0,1025,10.0,13,0.0,0,15
2008-11-15,9.0,2.0,69.0,1026,10.0,8,0.0,0,352
2008-11-16,9.0,3.0,71.0,1027,10.0,8,0.0,0,336
2008-11-17,10.0,1.0,64.0,1027,10.0,5,0.0,0,345
2008-11-18,4.0,2.0,75.0,1020,10.0,5,0.0,0,8
2008-11-19,9.0,2.0,64.0,1020,10.0,11,0.0,0,53
2008-11-20,7.0,2.0,70.0,1024,10.0,8,0.0,0,4
2008-11-21,8.0,2.0,74.0,1025,10.0,6,0.0,0,342
2008-11-22,13.0,5.0,59.0,1020,10.0,18,0.0,0,8
2008-11-23,9.0,3.0,61.0,1017,10.0,18,0.0,0,359
2008-11-24,8.0,2.0,62.0,1005,10.0,23,0.0,1,281
2008-11-25,3.0,-2.0,70.0,1011,10.0,10,0.0,1,358
2008-11-26,3.0,-5.0,57.0,1020,10.0,13,0.0,0,26
2008-11-27,2.0,-5.0,66.0,1019,10.0,8,0.0,0,353
2008-11-28,0.0,-3.0,76.0,1008,9.0,8,0.0,1,221
2008-11-29,6.0,2.0,79.0,997,10.0,23,0.0,1,226
2008-11-30,4.0,-1.0,69.0,1002,10.0,18,0.0,0,240
2008-12-01,3.0,-1.0,73.0,1008,10.0,13,0.0,1,260
2008-12-02,4.0,-3.0,64.0,1018,10.0,11,0.0,0,354
2008-12-03,3.0,1.0,75.0,1015,9.0,13,0.0,1,214
2008-12-04,4.0,4.0,92.0,1014,5.0,8,0.0,0,190
2008-12-05,13.0,6.0,68.0,1013,10.0,27,0.0,0,254
2008-12-06,6.0,6.0,84.0,1020,8.0,13,0.0,1,197
2008-12-07,10.0,9.0,96.0,1019,7.0,10,0.0,1,159
2008-12-08,10.0,9.0,96.0,1018,9.0,8,0.0,1,107
2008-12-09,7.0,5.0,86.0,1015,9.0,10,0.0,1,53
2008-12-10,4.0,-3.0,59.0,1016,10.0,19,0.0,0,358
2008-12-11,3.0,-2.0,63.0,1017,10.0,10,0.0,0,235
2008-12-12,4.0,1.0,84.0,1017,9.0,5,0.0,0,154
2008-12-13,2.0,1.0,94.0,1009,5.0,8,0.0,1,208
2008-12-14,3.0,-2.0,69.0,999,10.0,18,0.0,1,297
2008-12-15,3.0,-2.0,74.0,1009,10.0,6,0.0,0,16
2008-12-16,6.0,-1.0,61.0,1012,10.0,14,0.0,0,333
2008-12-17,6.0,0.0,71.0,1018,10.0,8,0.0,0,311
2008-12-18,6.0,1.0,72.0,1023,10.0,5,0.0,0,333
2008-12-19,6.0,1.0,76.0,1029,10.0,6,0.0,0,349
2008-12-20,7.0,1.0,79.0,1032,10.0,8,0.0,0,340
2008-12-21,8.0,1.0,73.0,1032,10.0,2,0.0,0,353
2008-12-22,7.0,-2.0,63.0,1030,10.0,5,0.0,0,347
2008-12-23,6.0,-3.0,68.0,1027,10.0,3,0.0,0,349
2008-12-24,6.0,-3.0,66.0,1026,10.0,5,0.0,0,350
2008-12-25,3.0,-3.0,69.0,1019,10.0,5,0.0,0,17
